layer,index,s,s_over_s1,log10_s_over_s1
5.0,181.0,0.003367677435223015,0.00016274469400990227,-3.7884931618982334
5.0,182.0,0.0033090231958860187,0.0001599101985996698,-3.7961238373524755
5.0,183.0,0.0033086230360801438,0.0001598908606771951,-3.7961763597115414
5.0,184.0,0.003077792281226328,0.00014873584916277692,-3.8275843427278895
5.0,185.0,0.0030063125767382888,0.00014528155674357028,-3.837789515178166
5.0,186.0,0.002939447116205045,0.00014205024996801703,-3.847557997705671
5.0,187.0,0.002939336776123306,0.00014204491772845874,-3.8475743004272935
5.0,188.0,0.002913426935842043,0.00014079281175645659,-3.851419517737919
5.0,189.0,0.002912741464210511,0.00014075968599751087,-3.8515217106468804
5.0,190.0,0.00289172407287522,0.00013974401006430743,-3.854666798481039
5.0,191.0,0.0027342761921448034,0.00013213526259224368,-3.8789812678843596
5.0,192.0,0.002703330495611307,0.00013063979635174442,-3.8839245052721734
5.0,193.0,0.002645641372847509,0.00012785194068192957,-3.893292675372832
5.0,194.0,0.002645146070601554,0.00012782800495352004,-3.893373989179225
5.0,195.0,0.002569036446393321,0.000124149969351468,-3.906053383322385
5.0,196.0,0.0024587751635997217,0.00011882153779157449,-3.9251048312719607
5.0,197.0,0.0024587254536367954,0.00011881913553278893,-3.925113611652189
5.0,198.0,0.002349951874081156,0.00011356259797488827,-3.944764680664919
5.0,199.0,0.0023499142241323193,0.00011356077852230686,-3.9447716388057175
5.0,200.0,0.0022897057475934827,0.00011065117382304727,-3.956043974577499
5.0,201.0,0.002289673871363673,0.00011064963338832145,-3.956050020667521
5.0,202.0,0.0022530013940445653,0.00010887741760617426,-3.9630621884355888
5.0,203.0,0.002252737871715022,0.00010886468275798549,-3.9631129886647893
5.0,204.0,0.002139737325285557,0.00010340387491479095,-3.9854631863621934
5.0,205.0,0.002139635505484275,0.00010339895442204114,-3.985483852838148
5.0,206.0,0.002083295392866884,0.00010067629034130102,-3.9970727954477163
5.0,207.0,0.002083245593759244,0.00010067388377455265,-3.997083176950129
5.0,208.0,0.0020574267012387687,9.94261728985135e-5,-4.002499277079747
5.0,209.0,0.001867610158413477,9.025319366451099e-5,-4.044537421374281
5.0,210.0,0.0018670902664586898,9.022806962614107e-5,-4.044658333995334
5.0,211.0,0.0016617383990023271,8.030433807037982e-5,-4.09526099333726
5.0,212.0,0.0016616392629935706,8.029954727324418e-5,-4.095286903255393
5.0,213.0,0.0016554718592355325,8.000150440638897e-5,-4.09690184614243
5.0,214.0,0.0015294234083798948,7.391015006515453e-5,-4.131295915940887
5.0,215.0,0.0015292680911324042,7.39026442815979e-5,-4.131340022006241
5.0,216.0,0.0014987085569588676,7.242583953000862e-5,-4.140106461935219
5.0,217.0,0.0014986443640347576,7.24227373748905e-5,-4.140125064104171
5.0,218.0,0.0014096389877394512,6.812150811257648e-5,-4.16671574594549
5.0,219.0,0.001409349824141022,6.810753413726253e-5,-4.166804843252352
5.0,220.0,0.0013969032443585162,6.750604695295338e-5,-4.170657322862672
5.0,221.0,0.001359847285113494,6.571529921521015e-5,-4.1823335103299595
5.0,222.0,0.0013596956700270078,6.570797234043306e-5,-4.1823819343457505
5.0,223.0,0.0013096810097818384,6.329098890476435e-5,-4.198658118537382
5.0,224.0,0.0012987834048928345,6.276435670580367e-5,-4.202286918054831
5.0,225.0,0.0012986693503329813,6.275884496223536e-5,-4.202325057933151
5.0,226.0,0.0012021604273990045,5.8095003061036415e-5,-4.235861221075179
5.0,227.0,0.0012015869858959768,5.806729121400299e-5,-4.2360684329343
5.0,228.0,0.0011256848958102466,5.439928480207174e-5,-4.264406810017914
5.0,229.0,0.0010932158512697355,5.28302020083126e-5,-4.277117728685997
5.0,230.0,0.0010930882199490964,5.282403416099852e-5,-4.277168434879216
5.0,231.0,0.001032052183205198,4.987443720151268e-5,-4.302121991990038
5.0,232.0,0.0010318956308520647,4.986687173085901e-5,-4.302187875267475
5.0,233.0,0.001024197737081543,4.9494867169762644e-5,-4.305439836933732
5.0,234.0,0.0010241356261252775,4.949186562678042e-5,-4.3054661748785845
5.0,235.0,0.0010185286558571996,4.9220905988230435e-5,-4.307850396686285
5.0,236.0,0.0010184858081756529,4.921883535261984e-5,-4.30786866706383
5.0,237.0,0.0007002735750894777,3.384107026081918e-5,-4.47055591037835
5.0,238.0,0.0006997914627252664,3.3817771940032476e-5,-4.470855008980279
5.0,239.0,0.0005416593891272668,2.6175960505929505e-5,-4.582097373268162
5.0,240.0,0.0005414568518593276,2.6166172791301138e-5,-4.582259795020404
5.0,241.0,0.00041976119224260546,2.0285169260645264e-5,-4.692821364165839
5.0,242.0,0.00041874660975408707,2.0236139055164556e-5,-4.693872344944279
5.0,243.0,0.0003442667878036323,1.6636864461208062e-5,-4.778928521525515
5.0,244.0,0.0003436553647853607,1.660731713848099e-5,-4.779700520833478
5.0,245.0,0.00021829685581081727,1.0549304583234992e-5,-4.97677616838695
5.0,246.0,0.00021033102964157147,1.0164352055154128e-5,-4.992920301023983
5.0,247.0,0.0001864322654016196,9.009432337260125e-6,-5.045302572013397
5.0,248.0,0.00018629241215273318,9.002673859159385e-6,-5.045628482803724
5.0,249.0,0.00018594271146789374,8.985774398910016e-6,-5.046444489208207
6.0,1.0,19.079450863879565,1.0,0.0
6.0,2.0,0.6737485380481417,0.03531278456885019,-1.4520680350507618
6.0,3.0,0.5560727702428443,0.02914511398729921,-1.5354342418041949
6.0,4.0,0.5035219337176644,0.026390798000948314,-1.578547477450711
6.0,5.0,0.47724523561149595,0.025013572928086578,-1.6018242694000586
6.0,6.0,0.3609733348238714,0.018919482400159185,-1.7230907492148597
6.0,7.0,0.36097182187926635,0.01891940310308634,-1.7230925694736072
6.0,8.0,0.3478989671441168,0.01823422328169543,-1.7391127314814325
6.0,9.0,0.3478966529016914,0.018234101986672746,-1.7391156204410239
6.0,10.0,0.3372399718406783,0.01767555965036327,-1.7526268265145593
6.0,11.0,0.3372129330685128,0.01767414248315241,-1.7526616481884516
6.0,12.0,0.3172088057615751,0.01662567796236221,-1.7792206359912026
6.0,13.0,0.31720369393958947,0.01662541003945279,-1.7792276347060196
6.0,14.0,0.2629962672550622,0.013784268170576961,-1.860616286353058
6.0,15.0,0.2329441905843237,0.012209166408731612,-1.9133139868697362
6.0,16.0,0.15445562522203554,0.008095391545804109,-2.0917621410959315
6.0,17.0,0.15445489250846617,0.008095353142520146,-2.0917642013265922
6.0,18.0,0.1495755185278896,0.007839613393227153,-2.1057053538114836
6.0,19.0,0.14956777073528138,0.007839207312744885,-2.105727850211692
6.0,20.0,0.1492687635780862,0.007823535627048664,-2.106596935392679
6.0,21.0,0.14926847048914454,0.007823520265550908,-2.106597788129929
6.0,22.0,0.14584803790660808,0.0076442471508821885,-2.1166652799465466
6.0,23.0,0.14584369973744377,0.007644019776981584,-2.1166781979876608
6.0,24.0,0.14284755387199205,0.007486984551658412,-2.125693062976733
6.0,25.0,0.132762911313617,0.006958424131847438,-2.157489103540833
6.0,26.0,0.1327617933143968,0.006958365534814002,-2.15749276075904
6.0,27.0,0.12568997083802239,0.006587714276199295,-2.181265245410138
6.0,28.0,0.11902560887087131,0.0062384190048260625,-2.204925459111957
6.0,29.0,0.09483649190570909,0.0049706090904979685,-2.303590390253716
6.0,30.0,0.0922620138333282,0.004835674490401339,-2.3155429410164774
6.0,31.0,0.09225603890221712,0.004835361329862615,-2.3155710670407195
6.0,32.0,0.07636978899697691,0.00400272468750959,-2.397644280193987
6.0,33.0,0.06566439789057835,0.0034416293403334523,-2.46323590452443
6.0,34.0,0.06556188309958717,0.0034362562930836888,-2.463914451790449
6.0,35.0,0.06552805461802837,0.0034344832608407716,-2.4641385959689277
6.0,36.0,0.06439311437824924,0.0033749983077424753,-2.4717264405924495
6.0,37.0,0.062291219975116115,0.0032648329566467398,-2.4861390342548844
6.0,38.0,0.062277104617356915,0.0032640931367294945,-2.486237457702919
6.0,39.0,0.05899970715107843,0.003092316837209097,-2.5097160148824043
6.0,40.0,0.056943645932596904,0.002984553713775918,-2.5251206005931928
6.0,41.0,0.05626006293933208,0.00294872548170877,-2.530365657196761
6.0,42.0,0.0562458204748038,0.0029479789998194386,-2.5304756145358565
6.0,43.0,0.056242166155664325,0.0029477874681466693,-2.530503831782613
6.0,44.0,0.05489004759441295,0.0028769196758345146,-2.5410722635281022
6.0,45.0,0.05290646852107949,0.0027729555163057574,-2.5570570973092286
6.0,46.0,0.05288269350211694,0.0027717094102656954,-2.5572523036899
6.0,47.0,0.052441331769932174,0.0027485765782290913,-2.5608921586294753
6.0,48.0,0.05056834891884304,0.0026504090332377947,-2.5766870969424853
6.0,49.0,0.049217310704268935,0.0025795978644985603,-2.5884479912620937
6.0,50.0,0.0492133631602467,0.002579390964203033,-2.588482825862316
6.0,51.0,0.04868758770492793,0.0025518338055054448,-2.5931476135332505
6.0,52.0,0.048671209781479235,0.002550975399067778,-2.5932937295911627
6.0,53.0,0.04771741433251911,0.0025009846810033595,-2.6018889683958806
6.0,54.0,0.047068814750644936,0.0024669900138349207,-2.6078326084937125
6.0,55.0,0.04581104749946757,0.0024010674010642085,-2.6195956485646277
6.0,56.0,0.04579113558692775,0.0024000237697415945,-2.619784457031523
6.0,57.0,0.04458149176667853,0.002336623421960135,-2.631411274318429
6.0,58.0,0.0445658826720524,0.0023358053116938867,-2.6315633582979197
6.0,59.0,0.04423957515900897,0.002318702748555595,-2.634754923175934
6.0,60.0,0.04217987525004169,0.0022107489125850525,-2.6554605799319306
6.0,61.0,0.04132317838136237,0.0021658473651143552,-2.6643721528927475
6.0,62.0,0.040982459375628215,0.002147989460913392,-2.667967853828342
6.0,63.0,0.04079740466264999,0.002138290297436493,-2.6699333346668306
6.0,64.0,0.040787402812003985,0.0021377660763403326,-2.670039818918019
6.0,65.0,0.03991281298961795,0.0020919267160450228,-2.6794535336550154
6.0,66.0,0.039650233346582776,0.002078164284153847,-2.682320123342221
6.0,67.0,0.03964107084177446,0.002077684055195808,-2.6824204931201456
6.0,68.0,0.03606141573997225,0.001890065704576553,-2.723523098134141
6.0,69.0,0.033006902671093734,0.0017299713134606536,-2.7619610983215144
6.0,70.0,0.03251566825729557,0.0017042245339908028,-2.768473186887906
6.0,71.0,0.03245540913856043,0.0017010662083573739,-2.7692787825869134
6.0,72.0,0.03245430641488356,0.0017010084119519773,-2.7692935386770885
6.0,73.0,0.03235349945041427,0.001695724876005975,-2.770644608756703
6.0,74.0,0.03204825585717597,0.0016797263236673343,-2.7747614717283873
6.0,75.0,0.032043750457556405,0.0016794901848155557,-2.774822529894897
6.0,76.0,0.03198604689483452,0.0016764658020315037,-2.775605301251261
6.0,77.0,0.03134198286239326,0.0016427088539392198,-2.7844394020744074
6.0,78.0,0.03131975063031946,0.001641543609078012,-2.7847475753590265
6.0,79.0,0.03131428405441255,0.0016412570926606419,-2.7848233841032424
6.0,80.0,0.030182992673851015,0.0015819633850674508,-2.800803572574868
6.0,81.0,0.030182781978347575,0.0015819523420083532,-2.8008066042230175
6.0,82.0,0.02848218926002713,0.0014928201793243665,-2.825992502945118
6.0,83.0,0.027530490677311253,0.0014429393630731192,-2.8407519189661463
6.0,84.0,0.02752750549846609,0.001442782902655759,-2.840799012823216
6.0,85.0,0.02692385409108781,0.0014111440776347997,-2.8504286425692897
6.0,86.0,0.026922893067991904,0.0014110937080983406,-2.8504441446023594
6.0,87.0,0.02613653174920054,0.0013698786163013294,-2.8633179135779194
6.0,88.0,0.025551346976519184,0.0013392076721082129,-2.873152071339527
6.0,89.0,0.02525867308334765,0.0013238679280422234,-2.878155338901959
6.0,90.0,0.02525333224002769,0.0013235880015727425,-2.8782471784072947
6.0,91.0,0.025131427039815014,0.0013171986562460665,-2.8803487210099448
6.0,92.0,0.02512379214592218,0.00131679849305755,-2.8804806791375506
6.0,93.0,0.02467477433801621,0.0012932643876417576,-2.8883126813405573
6.0,94.0,0.024543325897106925,0.0012863748580715887,-2.89063245670778
6.0,95.0,0.024532630538725474,0.0012858142885637052,-2.8908217524663518
6.0,96.0,0.024216527997383375,0.0012692465925855925,-2.8964539938270493
6.0,97.0,0.024205353178626522,0.001268660893403966,-2.8966544470969624
6.0,98.0,0.023521243943464713,0.0012328050797307888,-2.9091055847905243
6.0,99.0,0.02349204641139079,0.0012312747667106588,-2.909645020707452
6.0,100.0,0.023366077071436276,0.001224672410025803,-2.9119800660296784
6.0,101.0,0.023294210479473637,0.0012209057087472722,-2.913317875573556
6.0,102.0,0.023286917241044633,0.0012205234525449824,-2.913453871131663
6.0,103.0,0.022467447550994817,0.0011775730712213143,-2.929012134353135
6.0,104.0,0.02246468122122936,0.0011774280812116337,-2.929065610642223
6.0,105.0,0.0219979075856023,0.0011529633500745999,-2.938184497660496
6.0,106.0,0.021473335142665508,0.0011254692441551317,-2.9486663685232712
6.0,107.0,0.021469571883241768,0.0011252720026595252,-2.94874248646307
6.0,108.0,0.02135140188695801,0.00111907842837236,-2.9511394757453195
6.0,109.0,0.02070246991669195,0.001085066339927268,-2.9645437086508584
6.0,110.0,0.020091884122510423,0.0010530640669825333,-2.9775452061263996
6.0,111.0,0.018075698645083023,0.0009473909272359193,-3.023470778643573
6.0,112.0,0.01807113111153627,0.000947151531795278,-3.023580534029546
6.0,113.0,0.018012031635946134,0.0009440539858537425,-3.0250031698036324
6.0,114.0,0.017631988789896674,0.00092413502441398,-3.0342645698256034
6.0,115.0,0.0176155017879007,0.0009232709009067787,-3.0346708520541985
6.0,116.0,0.01728789284937227,0.0009061001269224683,-3.042823808761114
6.0,117.0,0.016975402443311687,0.0008897217516594685,-3.0507457917963476
6.0,118.0,0.016972408381977798,0.0008895648256894682,-3.0508223978741795
6.0,119.0,0.016755910849639732,0.0008782176682747896,-3.0563978298630827
6.0,120.0,0.01675298700957774,0.0008780644227708779,-3.0564736191423036
6.0,121.0,0.016421360827197973,0.0008606830953550252,-3.065156726912495
6.0,122.0,0.016418397323731813,0.0008605277709965149,-3.0652351095363883
6.0,123.0,0.01625413601977473,0.0008519184401971649,-3.069601981134479
6.0,124.0,0.016251182157864762,0.0008517636211758503,-3.069680912583439
6.0,125.0,0.01598090671457951,0.0008375978338471947,-3.0769644544780044
6.0,126.0,0.015559750171681996,0.0008155240044743152,-3.088563251230318
6.0,127.0,0.01555381177984704,0.0008152127590471107,-3.0887290317244083
6.0,128.0,0.014866276041122712,0.0007791773540645731,-3.10836367823893
6.0,129.0,0.014798887851223642,0.000775645376630849,-3.1103367918523164
6.0,130.0,0.014790282736744254,0.0007751943618432232,-3.1105893946637937
6.0,131.0,0.014785745509328947,0.0007749565548199668,-3.11072264398508
6.0,132.0,0.014772215847780604,0.000774247432652622,-3.111120226057256
6.0,133.0,0.014763354860015182,0.0007737830069294374,-3.1113808120634836
6.0,134.0,0.014315485568929446,0.0007503090980480438,-3.1247597873788293
6.0,135.0,0.014129382784919316,0.0007405550026425805,-3.130442679942154
6.0,136.0,0.014118101982499557,0.0007399637486017677,-3.1307895561715338
6.0,137.0,0.014003157535656587,0.0007339392331341565,-3.1343398962242626
6.0,138.0,0.012725810223817394,0.000666990382197497,-3.1758804284352804
6.0,139.0,0.012725562912791774,0.0006669774200306408,-3.1758888685153632
6.0,140.0,0.0126720741743233,0.0006641739463431599,-3.1777181645420947
6.0,141.0,0.012478386239727515,0.0006540222949157874,-3.184407446792147
6.0,142.0,0.012474733206374185,0.0006538308306341688,-3.1845346046204352
6.0,143.0,0.012453691705884106,0.0006527279948848488,-3.185267760426002
6.0,144.0,0.01244987094490751,0.0006525277395942824,-3.185401021312815
6.0,145.0,0.012371353204860854,0.000648412435615838,-3.1881486646015174
6.0,146.0,0.012366108774077775,0.0006481375623597629,-3.1883328085841036
6.0,147.0,0.012343269726402787,0.0006469405128305113,-3.18913565153717
6.0,148.0,0.011962208882246863,0.0006269681956566804,-3.2027544891551396
6.0,149.0,0.011958595986459512,0.0006267788350816237,-3.202885677108445
6.0,150.0,0.011621389901081178,0.000609105051502416,-3.2153077987410223
6.0,151.0,0.01161708866210828,0.0006088796132021429,-3.215468566957197
6.0,152.0,0.011375374647110668,0.0005962107991612097,-3.2246001618598337
6.0,153.0,0.011067054354713994,0.0005800509896050356,-3.2365338279357485
6.0,154.0,0.011030404211951892,0.0005781300672984359,-3.237974443317793
6.0,155.0,0.011029941583826756,0.000578105819843494,-3.2379926585211094
6.0,156.0,0.01080799769017064,0.0005664732055067633,-3.246820627681899
6.0,157.0,0.010803198000379937,0.0005662216421978952,-3.2470135349930045
6.0,158.0,0.01074004760336502,0.0005629117777020323,-3.249559664579287
6.0,159.0,0.010735171157705278,0.0005626561914330912,-3.249756897818332
6.0,160.0,0.010731127181823296,0.0005624442369114002,-3.249920528864868
6.0,161.0,0.010402193299159273,0.000545204019411915,-3.2634409510729094
6.0,162.0,0.010397570111286556,0.0005449617069939267,-3.263634013366491
6.0,163.0,0.010004622622736919,0.0005243663821413886,-3.2803651593131757
6.0,164.0,0.009801846934538918,0.0005137384196468344,-3.2892579545857745
6.0,165.0,0.009775666193442665,0.0005123662239121125,-3.2904195074442812
6.0,166.0,0.009767415498149733,0.0005119337850881759,-3.290786208224334
6.0,167.0,0.00941641944644183,0.0004935372361407219,-3.306680075334
6.0,168.0,0.00938729507847957,0.0004920107578280051,-3.3080254012686923
6.0,169.0,0.00920807546652632,0.00048261742605803566,-3.316397000901718
6.0,170.0,0.00920368978952703,0.0004823875621573092,-3.316603898538065
6.0,171.0,0.0089434922110215,0.00046874998000875136,-3.329058737786015
6.0,172.0,0.008566748614370815,0.0004490039401809532,-3.347749847880112
6.0,173.0,0.008565091777290769,0.0004489171013567193,-3.347833849970614
6.0,174.0,0.00854510619365866,0.000447869608754616,-3.3488484066287088
6.0,175.0,0.008544421443531836,0.0004478337193502663,-3.348883209603728
6.0,176.0,0.00844978186932693,0.0004428734311910261,-3.3537203730754466
6.0,177.0,0.008376476606256069,0.0004390313256926105,-3.3575044909422176
6.0,178.0,0.008284465090921919,0.0004342087804322361,-3.3623013986275385
6.0,179.0,0.008282864225201409,0.00043412487520184283,-3.3623853285280774
6.0,180.0,0.008140601753368108,0.0004266685562098416,-3.369909361752207
6.0,181.0,0.008139916554605137,0.0004266326432913902,-3.3699459180873697
6.0,182.0,0.007426474871432388,0.0003892394453286853,-3.4097831549901767
6.0,183.0,0.0072973320794220385,0.000382470760373772,-3.4174017607553604
6.0,184.0,0.007296898731936953,0.0003824480475877397,-3.4174275518263673
6.0,185.0,0.007225736286957753,0.000378718252349559,-3.4216837635254014
6.0,186.0,0.007224350022649518,0.00037864559489635846,-3.4217670913240696
6.0,187.0,0.007039135584246809,0.0003689380598250347,-3.43304654043764
6.0,188.0,0.006994867605702702,0.00036661786838661583,-3.4357863720181117
6.0,189.0,0.006993788292388016,0.0003665612989747189,-3.4358533891527325
6.0,190.0,0.006538319399202271,0.0003426890766327216,-3.4650997386799665
6.0,191.0,0.006537897254313151,0.0003426669510017414,-3.4651277796953197
6.0,192.0,0.006427888063100895,0.000336901104175378,-3.472497565639575
6.0,193.0,0.006424870351611089,0.00033674293864371067,-3.4727015024801804
6.0,194.0,0.006310162039503251,0.00033073079956663697,-3.4805253591867293
6.0,195.0,0.006111580437335857,0.0003203226592284189,-3.4944123387954473
6.0,196.0,0.006101063057829904,0.00031977141802231777,-3.4951603571936776
6.0,197.0,0.005892040155690716,0.0003088160239897305,-3.510300172877216
6.0,198.0,0.005870001266133353,0.00030766091267575205,-3.5119276759576863
6.0,199.0,0.005868082705976089,0.0003075603563143058,-3.512069644629728
6.0,200.0,0.005817639551953787,0.0003049165090473072,-3.515819061059194
6.0,201.0,0.005808826923825583,0.0003044546179692528,-3.516477434178505
6.0,202.0,0.005807597299538221,0.0003043901703970383,-3.51656937624855
6.0,203.0,0.005805234883656815,0.00030426635048742666,-3.5167460746076107
6.0,204.0,0.005655770936480461,0.00029643258481761313,-3.5280740590305273
6.0,205.0,0.005644683778378686,0.00029585148014217593,-3.528926253610321
6.0,206.0,0.00541142188505634,0.0002836256621673018,-3.547254477179217
6.0,207.0,0.005372263878572075,0.00028157329667923643,-3.5504085343834446
6.0,208.0,0.005371669907083625,0.0002815421652020945,-3.5504565537672663
6.0,209.0,0.005074564512519796,0.0002659701554685074,-3.5751670928520536
6.0,210.0,0.005040159685884041,0.00026416691559115387,-3.578121574593986
6.0,211.0,0.0045401155931305845,0.00023795839961650813,-3.6234989605743406
6.0,212.0,0.004539881891887456,0.0002379461507711511,-3.623521316342719
6.0,213.0,0.0044724802845322945,0.00023441347009621808,-3.6300174360823765
6.0,214.0,0.004471737385383778,0.00023437453296150615,-3.6300895803466284
6.0,215.0,0.004430874287859882,0.00023223279954289627,-3.6340764424160725
6.0,216.0,0.004428780334796658,0.00023212305041656324,-3.6342817308424022
6.0,217.0,0.0039790814852103,0.00020855324996503613,-3.6807830379884496
6.0,218.0,0.003976121062884131,0.0002083980870964982,-3.6811062717796537
6.0,219.0,0.003828567745213157,0.0002006644621235533,-3.697529534688591
6.0,220.0,0.0038270624749611633,0.0002005855672820438,-3.6977003189490207
6.0,221.0,0.0037422450786847097,0.00019614008313883786,-3.707433644949463
6.0,222.0,0.0037419102444534924,0.00019612253366985125,-3.7074725048214963
6.0,223.0,0.0036894345147513307,0.00019337215421309724,-3.713606064597774
6.0,224.0,0.003622648444839133,0.00018987173533895478,-3.721539680338986
6.0,225.0,0.003620687503940918,0.0001897689577007405,-3.7217748277457225
6.0,226.0,0.003470155109581648,0.00018187919213918276,-3.7402169834875707
6.0,227.0,0.0034698383818235912,0.0001818625916740899,-3.7402566241926682
6.0,228.0,0.003305473632337867,0.0001732478390452869,-3.7613321737237198
6.0,229.0,0.003295423902807012,0.00017272110850138634,-3.762654583419944
6.0,230.0,0.003289771741784203,0.00017242486512084393,-3.7634001050652564
6.0,231.0,0.0032242621704878234,0.00016899135061543435,-3.77213552305566
6.0,232.0,0.003220769530216172,0.00016880829292176332,-3.7726062219183416
6.0,233.0,0.002847151538395736,0.0001492260735756209,-3.8261552879846823
6.0,234.0,0.002838554017848716,0.0001487754568042915,-3.8274687075912905
6.0,235.0,0.0021625371268012374,0.00011334378238816423,-3.945602298639122
6.0,236.0,0.0021581032712751007,0.00011311139333473865,-3.946493647831413
6.0,237.0,0.0019460975486143895,0.00010199966249021672,-3.9914012652859157
6.0,238.0,0.0019454265400007957,0.00010196449331169156,-3.991551034545694
6.0,239.0,0.0019316126363852094,0.00010124047333259781,-3.9946458330391215
6.0,240.0,0.001929099625981847,0.00010110876040116748,-3.9952112140523206
6.0,241.0,0.0012133150862720953,6.359276768122786e-5,-4.1965922732625245
6.0,242.0,0.0012109074583961281,6.346657810202329e-5,-4.197454916708435
6.0,243.0,0.0010568305541214917,5.539103623376499e-5,-4.2565605101666115
6.0,244.0,0.001055407599636601,5.531645575998497e-5,-4.257145653819258
6.0,245.0,0.0007319847636735966,3.8365085499361e-5,-4.416063829605584
6.0,246.0,0.0007306967327342524,3.829757669375996e-5,-4.4168287054523665
6.0,247.0,0.0005430942798463959,2.846488002831149e-5,-4.545690642281104
6.0,248.0,0.0005418803340267356,2.8401254202373365e-5,-4.54666248103948
6.0,249.0,0.000500682394750859,2.6241970920595538e-5,-4.581003550096896
6.0,250.0,0.00046392815316996527,2.4315592544031498e-5,-4.614115142691831
7.0,1.0,17.62303585061917,1.0,0.0
7.0,2.0,0.7297838478523628,0.04141079062871693,-1.382886477722419
7.0,3.0,0.5803716690728892,0.03293255906600782,-1.4823745205767656
7.0,4.0,0.5154709544335443,0.02924983860913122,-1.533876525867514
7.0,5.0,0.48998483551753624,0.02780365651360353,-1.5558980854036613
7.0,6.0,0.3863378436312751,0.021922320700363408,-1.6591134732709898
7.0,7.0,0.3863350155094488,0.021922160221666646,-1.659116652463034
7.0,8.0,0.3787495338155894,0.021491730314007296,-1.6677286177531354
7.0,9.0,0.3787261060033761,0.021490400928286704,-1.6677554821670801
7.0,10.0,0.3610050873193258,0.020484840998983848,-1.688567402642346
7.0,11.0,0.3609948207738847,0.02048425843503016,-1.6885797536246208
7.0,12.0,0.34029290428754577,0.019309550702388763,-1.7142278313341943
7.0,13.0,0.34029111094234005,0.019309448940965764,-1.714230120074187
7.0,14.0,0.2926955883583491,0.016608692783659375,-1.779664548113589
7.0,15.0,0.2514221991976955,0.01426667921060048,-1.8456771038542352
7.0,16.0,0.19045700973292287,0.010807275848912905,-1.9662837632974115
7.0,17.0,0.19044454248096035,0.010806568408261465,-1.966312192999009
7.0,18.0,0.17636780522686535,0.010007799264657844,-1.9996614142584535
7.0,19.0,0.17636551886666413,0.010007669527635198,-1.9996670443112512
7.0,20.0,0.16970717814455655,0.009629849225926305,-2.016380512549487
7.0,21.0,0.16950418564541928,0.00961833063736654,-2.0169002978053916
7.0,22.0,0.16950044381039986,0.00961811831100852,-2.016909885039075
7.0,23.0,0.16637351339087483,0.009440684045650934,-2.0249965367942386
7.0,24.0,0.1663698024042952,0.009440473469754074,-2.0250062239069018
7.0,25.0,0.14564170373078086,0.008264280057380911,-2.082794974001228
7.0,26.0,0.14563485863801404,0.008263891640037564,-2.0828153861208514
7.0,27.0,0.1414885911744068,0.008028616202890814,-2.095359302446987
7.0,28.0,0.1272594228510588,0.007221197524068342,-2.1413907754263466
7.0,29.0,0.11725783195948607,0.0066536681280919205,-2.1769388646834242
7.0,30.0,0.11724637149537073,0.0066530178165217415,-2.1769813135287412
7.0,31.0,0.1076435770403598,0.006108117690549772,-2.214092603595983
7.0,32.0,0.10714518285125803,0.00607983685441425,-2.2161080743750055
7.0,33.0,0.08693961067927726,0.004933293639995785,-2.30686303364906
7.0,34.0,0.08303518367108942,0.004711741176431417,-2.3268185740645198
7.0,35.0,0.08091126109727742,0.004591221500263512,-2.338071754495647
7.0,36.0,0.07927987549596217,0.004498650298846027,-2.346917765266139
7.0,37.0,0.0792672281543886,0.004497932639205498,-2.3469870528222194
7.0,38.0,0.07600682483528678,0.00431292459934571,-2.365228134335924
7.0,39.0,0.07600583551607439,0.004312868461503128,-2.365233787231858
7.0,40.0,0.07392678341649818,0.004194894911588165,-2.3772789144274222
7.0,41.0,0.07209312961191697,0.004090846220992283,-2.388186845759444
7.0,42.0,0.07208705586979917,0.004090501573102483,-2.3882234359840857
7.0,43.0,0.07036927723067526,0.003993028092728013,-2.398697634340138
7.0,44.0,0.06901470866628065,0.003916164572964644,-2.4071390656869283
7.0,45.0,0.06899924314959258,0.003915286999042695,-2.407236397710208
7.0,46.0,0.06775020707258436,0.0038444118054837876,-2.4151700977802513
7.0,47.0,0.06774279576965597,0.003843991259160713,-2.4152176085431867
7.0,48.0,0.06726324114087107,0.0038167794533827625,-2.4183029343516944
7.0,49.0,0.06725293987746202,0.0038161949193957485,-2.4183694509867943
7.0,50.0,0.06686610011154219,0.003794244117661084,-2.42087473049994
7.0,51.0,0.06643056554072396,0.003769530182189919,-2.423712774992396
7.0,52.0,0.06259734027123084,0.003552017983838553,-2.4495248440583928
7.0,53.0,0.062233415636699846,0.003531367476308761,-2.4520570871298606
7.0,54.0,0.059594643921576346,0.003381633245640962,-2.470873495505675
7.0,55.0,0.05959402311558444,0.0033815980186802292,-2.4708780196374285
7.0,56.0,0.059370087724421816,0.003368891048492981,-2.4725130340777732
7.0,57.0,0.05934473776398721,0.003367452592562375,-2.472698509616406
7.0,58.0,0.058891513203880856,0.003341734857891227,-2.476028011152018
7.0,59.0,0.05791286500716663,0.003286202530486931,-2.483305674266024
7.0,60.0,0.05687656721130658,0.0032273989392870846,-2.491147348069171
7.0,61.0,0.05629365056394299,0.003194321968196255,-2.4956213117530184
7.0,62.0,0.053756688390064346,0.0030503648092037247,-2.515648217981171
7.0,63.0,0.05279896024625987,0.0029960195674461404,-2.5234553545219263
